cellID,Crystal ID,ThetaID,PhiID,CrateID,X cm,Y cm,Z cm,R_xy cm,R_3D cm,theta rad,phi rad,theta deg,phi deg,direction_x,direction_y,direction_z,dir_theta,dir_phi,ring_id,corner0_x,corner0_y,corner1_x,corner1_y,corner2_x,corner2_y,corner3_x,corner3_y,corner0_z,corner0_theta,corner0_phi,corner1_theta,corner1_phi,corner2_theta,corner2_phi,corner3_theta,corner3_phi
983,982,11,118,44,52.71,-106.81,211.22,119.11,242.48,0.5135,-1.1124,29.42,-63.73,0.22752,-0.46056,0.85797,0.5395,-1.112,11.0,56.576724604445694,-108.6128466528371,51.76760340437447,-110.98554618853484,53.47183516485349,-102.66128673207568,48.95967710475336,-104.8881640948158,211.60944444444445,0.5013197396564346,-1.1342176193833635,0.5013197396564346,-1.0905667371871597,0.5254328633657624,-1.1342176193833635,0.5254328633657624,-1.0905667371871597
984,983,11,119,44,57.31,-104.41,211.22,119.1,242.48,0.5134,-1.0688,29.42,-61.24,0.24744,-0.45028,0.85792,0.5396,-1.0683,11.0,61.25723176878267,-106.04351833575517,56.576724604445694,-108.6128466528371,53.47183516485349,-102.66128673207568,57.890187499105856,-100.23623666469668,211.60944444444445,0.5013197396564346,-1.090584765140855,0.5013197396564346,-1.0469643440789866,0.5254328633657624,-1.090584765140855,0.5254328633657624,-1.0469643440789866
985,984,11,120,44,61.8,-101.81,211.21,119.1,242.48,0.5134,-1.0253,29.42,-58.74,0.26664,-0.4395,0.85776,0.5399,-1.0255,11.0,65.80650605100111,-103.28204096724444,61.25723176878267,-106.04351833575517,62.20872673401294,-97.61481069753516,57.890187499105856,-100.23623666469668,211.60944444444445,0.5013396933743354,-1.047010734420875,0.5013396933743354,-1.003409606445278,0.5254534079262306,-1.047010734420875,0.5254534079262306,-1.003409606445278
986,985,11,121,44,66.18,-99.03,211.22,119.11,242.48,0.5135,-0.9817,29.42,-56.24,0.28523,-0.42724,0.85797,0.5395,-0.9821,11.0,65.80650605100111,-103.28204096724444,70.25640019610204,-100.30809766158043,66.40025717022077,-94.81341042864804,62.20872673401294,-97.61481069753516,211.60944444444445,0.5013197396564346,-1.0034573868786338,0.5013197396564346,-0.9597978860395076,0.5254328633657624,-1.0034573868786338,0.5254328633657624,-0.9597978860395076
987,986,11,122,44,70.44,-96.04,211.22,119.1,242.48,0.5134,-0.938,29.42,-53.74,0.30431,-0.41408,0.85787,0.5397,-0.937,11.0,70.25640019610204,-100.30809766158043,74.54245232687013,-97.16531802086736,66.40025717022077,-94.81341042864804,70.46903801541377,-91.82968817634573,211.60944444444445,0.5013197396564346,-0.9598248840596926,0.5013197396564346,-0.9162592014777537,0.5254328633657624,-0.9598248840596926,0.5254328633657624,-0.9162592014777537
988,987,11,123,44,74.55,-92.88,211.21,119.1,242.48,0.5134,-0.8944,29.42,-51.25,0.32192,-0.40075,0.85777,0.5399,-0.8941,11.0,74.54245232687013,-97.16531802086736,78.72506062598742,-93.80853401708508,74.41477401159332,-88.66238412193873,70.46903801541377,-91.82968817634573,211.60944444444445,0.5013396933743354,-0.9163274997114264,0.5013396933743354,-0.8725441776943081,0.5254534079262306,-0.9163274997114264,0.5254534079262306,-0.8725441776943081
989,988,11,124,44,78.54,-89.56,211.22,119.12,242.49,0.5135,-0.8509,29.42,-48.75,0.33856,-0.38608,0.85809,0.5393,-0.8509,11.0,82.7140356284211,-90.31093253344406,78.72506062598742,-93.80853401708508,74.41477401159332,-88.66238412193873,78.18798408916507,-85.35347733663336,211.60944444444445,0.5013197396564346,-0.8725720175820393,0.5013197396564346,-0.8291846945173145,0.5254328633657624,-0.8725720175820393,0.5254328633657624,-0.8291846945173145
990,989,11,125,44,82.35,-86.05,211.22,119.11,242.49,0.5135,-0.8074,29.42,-46.26,0.35532,-0.37093,0.858,0.5394,-0.8069,11.0,86.618183709773,-86.57347443541825,82.7140356284211,-90.31093253344406,81.86194924286178,-81.83641130659285,78.18798408916507,-85.35347733663336,211.60944444444445,0.5013197396564346,-0.829230519418862,0.5013197396564346,-0.7851400142819518,0.5254328633657624,-0.829230519418862,0.5254328633657624,-0.7851400142819518
991,990,11,126,44,86.06,-82.33,211.21,119.09,242.47,0.5134,-0.7632,29.42,-43.73,0.37205,-0.35546,0.85745,0.5405,-0.7626,11.0,86.618183709773,-86.57347443541825,90.29701877780104,-82.72922473250578,81.86194924286178,-81.83641130659285,85.36785400217154,-78.1722869848813,211.60944444444445,0.5013396933743354,-0.7851910858102988,0.5013396933743354,-0.7414277407378842,0.5254534079262306,-0.7851910858102988,0.5254534079262306,-0.7414277407378842
992,991,11,127,44,89.57,-78.51,211.22,119.11,242.48,0.5135,-0.7197,29.42,-41.23,0.38645,-0.33844,0.85797,0.5395,-0.7193,11.0,93.8340995245397,-78.69458679870415,90.29701877780104,-82.72922473250578,88.68596960603126,-74.38666375379941,85.36785400217154,-78.1722869848813,211.60944444444445,0.5013197396564346,-0.7415579614696668,0.5013197396564346,-0.6978716622550039,0.5254328633657624,-0.7415579614696668,0.5254328633657624,-0.6978716622550039
993,992,11,128,44,92.9,-74.53,211.22,119.1,242.48,0.5134,-0.6761,29.42,-38.74,0.40092,-0.32131,0.85792,0.5396,-0.6756,11.0,97.16928195570364,-74.53728509419274,93.8340995245397,-78.69458679870415,88.68596960603126,-74.38666375379941,91.84503730718176,-70.44903172808772,211.60944444444445,0.5013197396564346,-0.6979034026132478,0.5013197396564346,-0.654319280568016,0.5254328633657624,-0.6979034026132478,0.5254328633657624,-0.654319280568016
994,993,11,129,44,96.06,-70.41,211.21,119.1,242.48,0.5134,-0.6326,29.42,-36.24,0.41453,-0.304,0.85776,0.5399,-0.6328,11.0,97.16928195570364,-74.53728509419274,100.32756475821826,-70.22859798319718,94.82877705873582,-66.37830964198542,91.84503730718176,-70.44903172808772,211.60944444444445,0.5013396933743354,-0.6543333153487167,0.5013396933743354,-0.6107129822073549,0.5254534079262306,-0.6543333153487167,0.5254534079262306,-0.6107129822073549
995,994,11,130,44,99.04,-66.17,211.22,119.11,242.49,0.5135,-0.589,29.42,-33.74,0.42701,-0.28557,0.85797,0.5395,-0.5894,11.0,100.32756475821826,-70.22859798319718,103.29228638402492,-65.79042330431217,97.62684280361964,-62.1898425273779,94.82877705873582,-66.37830964198542,211.60944444444445,0.5013197396564346,-0.6107171408384882,0.5013197396564346,-0.5671354504278403,0.5254328633657624,-0.6107171408384882,0.5254328633657624,-0.5671354504278403
996,995,11,131,44,101.83,-61.78,211.22,119.1,242.48,0.5134,-0.5453,29.42,-31.24,0.43961,-0.26611,0.85787,0.5397,-0.5443,11.0,106.0640975130162,-61.22159295338034,103.29228638402492,-65.79042330431217,97.62684280361964,-62.1898425273779,100.24577224831734,-57.873673597942656,211.60944444444445,0.5013197396564346,-0.5671643631666139,0.5013197396564346,-0.5234959380630642,0.5254328633657624,-0.5671643631666139,0.5254328633657624,-0.5234959380630642
997,996,11,132,44,104.42,-57.28,211.21,119.1,242.48,0.5134,-0.5017,29.42,-28.75,0.45077,-0.24706,0.85777,0.5399,-0.5014,11.0,108.6358220503153,-56.53259584038428,106.0640975130162,-61.22159295338034,102.67904445452469,-53.43772805133524,100.24577224831734,-57.873673597942656,211.60944444444445,0.5013396933743354,-0.5235351990597212,0.5013396933743354,-0.47982333843282365,0.5254534079262306,-0.5235351990597212,0.5254534079262306,-0.47982333843282365
998,997,11,133,44,106.83,-52.68,211.22,119.12,242.49,0.5135,-0.4582,29.42,-26.25,0.46054,-0.22713,0.85809,0.5393,-0.4582,11.0,110.97823718457433,-51.783270429786185,108.6358220503153,-56.53259584038428,104.9044571468367,-48.92475671999013,102.67904445452469,-53.43772805133524,211.60944444444445,0.5013197396564346,-0.47984233565656087,0.5013197396564346,-0.43638716003161715,0.5254328633657624,-0.47984233565656087,0.5254328633657624,-0.43638716003161715
999,998,11,134,44,109.02,-47.99,211.22,119.11,242.49,0.5135,-0.4147,29.42,-23.76,0.47022,-0.20672,0.858,0.5394,-0.4142,11.0,113.15473976386036,-46.83674939588612,110.97823718457433,-51.783270429786185,106.93853334747756,-44.30267525638996,104.9044571468367,-48.92475671999013,211.60944444444445,0.5013197396564346,-0.43648283919363107,0.5013197396564346,-0.39244651920885465,0.5254328633657624,-0.43648283919363107,0.5254328633657624,-0.39244651920885465
1000,999,11,135,37,111.01,-43.13,211.21,119.09,242.47,0.5134,-0.3706,29.42,-21.23,0.47976,-0.18603,0.85745,0.5405,-0.3699,11.0,113.15473976386036,-46.83674939588612,115.08380328195074,-41.87355307543493,106.93853334747756,-44.30267525638996,108.78686117682116,-39.54738657203232,211.60944444444445,0.5013396933743354,-0.3926018707871539,0.5013396933743354,-0.3486778619973987,0.5254534079262306,-0.3926018707871539,0.5254534079262306,-0.3486778619973987
1001,1000,11,136,37,112.8,-38.25,211.22,119.11,242.48,0.5135,-0.327,29.42,-18.73,0.48655,-0.16479,0.85797,0.5395,-0.3266,11.0,116.80699375129244,-36.79405435373399,115.08380328195074,-41.87355307543493,108.78686117682116,-39.54738657203232,110.40221407575672,-34.784020419633826,211.60944444444445,0.5013197396564346,-0.3488199635679712,0.5013197396564346,-0.3051596666621448,0.5254328633657624,-0.3488199635679712,0.5254328633657624,-0.3051596666621448
1002,1001,11,137,37,114.35,-33.31,211.22,119.1,242.48,0.5134,-0.2834,29.42,-16.24,0.49336,-0.14343,0.85792,0.5396,-0.2829,11.0,118.2978207212504,-31.67494021466976,116.80699375129244,-36.79405435373399,110.40221407575672,-34.784020419633826,111.81091225780494,-29.948236166094365,211.60944444444445,0.5013197396564346,-0.30519041635097865,0.5013197396564346,-0.2616190407825223,0.5254328633657624,-0.30519041635097865,0.5254328633657624,-0.2616190407825223
1003,1002,11,138,37,115.69,-28.29,211.21,119.1,242.48,0.5134,-0.2399,29.42,-13.74,0.49931,-0.12223,0.85776,0.5399,-0.2401,11.0,119.56608530356928,-26.488251550066376,118.2978207212504,-31.67494021466976,111.81091225780494,-29.948236166094365,113.0121808860968,-25.036451840283892,211.60944444444445,0.5013396933743354,-0.2616616178914879,0.5013396933743354,-0.2180153940827103,0.5254534079262306,-0.2616616178914879,0.5254534079262306,-0.2180153940827103
1004,1003,11,139,37,116.82,-23.23,211.22,119.11,242.49,0.5135,-0.1963,29.42,-11.24,0.50379,-0.10042,0.85797,0.5395,-0.1967,11.0,119.56608530356928,-26.488251550066376,120.6058658287721,-21.25797150934745,113.99543879035674,-20.09021862441398,113.0121808860968,-25.036451840283892,211.60944444444445,0.5013197396564346,-0.2180159394178649,0.5013197396564346,-0.17444569450032965,0.5254328633657624,-0.2180159394178649,0.5254328633657624,-0.17444569450032965
1005,1004,11,140,37,117.72,-18.1,211.22,119.1,242.48,0.5134,-0.1526,29.42,-8.74,0.50798,-0.07762,0.85787,0.5397,-0.1516,11.0,120.6058658287721,-21.25797150934745,121.41528257878916,-16.00016816514071,113.99543879035674,-20.09021862441398,114.76231559880154,-15.105888513549772,211.60944444444445,0.5013197396564346,-0.17445675499177393,0.5013197396564346,-0.13087522333504698,0.5254328633657624,-0.17445675499177393,0.5254328633657624,-0.13087522333504698
1006,1005,11,141,37,118.39,-12.96,211.21,119.1,242.48,0.5134,-0.1091,29.42,-6.25,0.511,-0.05575,0.85777,0.5399,-0.1087,11.0,121.41528257878916,-16.00016816514071,122.00018990370536,-10.659732100753027,115.31290913894568,-10.075213908199297,114.76231559880154,-15.105888513549772,211.60944444444445,0.5013396933743355,-0.13095037453677905,0.5013396933743355,-0.08715149662598831,0.5254534079262306,-0.13095037453677905,0.5254534079262306,-0.08715149662598831
1007,1006,11,142,37,118.86,-7.79,211.22,119.12,242.49,0.5135,-0.0655,29.42,-3.75,0.5124,-0.0336,0.85809,0.5393,-0.0655,11.0,122.00018990370536,-10.659732100753027,122.3481404919926,-5.348714158715231,115.31290913894568,-10.075213908199297,115.64144611455414,-5.062893433343242,211.60944444444445,0.5013197396564346,-0.08715243870486344,0.5013197396564346,-0.043689348839310416,0.5254328633657623,-0.08715243870486344,0.5254328633657623,-0.043689348839310416
1008,1007,11,143,37,119.08,-2.62,211.22,119.11,242.49,0.5135,-0.022,29.42,-1.26,0.51354,-0.01104,0.858,0.5394,-0.0215,11.0,122.46499559195266,0.0328582259631303,122.3481404919926,-5.348714158715231,115.7522199769602,0.0227988625232253,115.64144611455414,-5.062893433343242,211.60944444444445,0.5013197396564346,-0.043721183723669954,0.5013197396564346,0.00023263485659508198,0.5254328633657623,-0.043721183723669954,0.5254328633657623,0.00023263485659508198
1009,1008,12,0,37,125.82,2.79,211.07,125.85,245.74,0.5377,0.0222,30.81,1.27,0.53438,0.00993,0.84519,0.5639,0.0186,12.0,129.89572865782156,0.034851944290313,129.7712144356866,5.686250266341835,122.46499559195266,0.0328582259631303,122.34760425181813,5.360966222659249,211.60944444444445,0.5257411847137892,0.0002683070784090802,0.5257411847137892,0.0437894900489304,0.551677327661528,0.0002683070784090802,0.551677327661528,0.0437894900489304
1010,1009,12,1,37,125.56,8.25,211.04,125.83,245.7,0.5376,0.0656,30.8,3.76,0.53355,0.033,0.84512,0.564,0.0618,12.0,129.39796003830202,11.360874796001731,129.7712144356866,5.686250266341835,121.9957020098992,10.710971763191242,122.34760425181813,5.360966222659249,211.60944444444445,0.5258028883321241,0.0437894900489304,0.5258028883321241,0.08757338508203283,0.551740776946581,0.0437894900489304,0.551740776946581,0.08757338508203283
1011,1010,12,2,37,125.07,13.73,211.03,125.82,245.69,0.5376,0.1093,30.8,6.27,0.53141,0.05797,0.84513,0.564,0.1087,12.0,129.39796003830202,11.360874796001731,128.78162844607874,16.976269112515794,121.9957020098992,10.710971763191242,121.41462789372378,16.00513537676563,211.60944444444445,0.5258234591213662,0.08757338508203283,0.5258234591213662,0.13106643677467256,0.5517619296156622,0.08757338508203283,0.5517619296156622,0.13106643677467256
1012,1011,12,3,37,124.34,19.16,211.02,125.81,245.68,0.5376,0.1529,30.8,8.76,0.52869,0.08115,0.84493,0.5644,0.1523,12.0,127.91766611536676,22.582564818947937,128.78162844607874,16.976269112515794,120.6000888467858,21.29072086960357,121.41462789372378,16.00513537676563,211.60944444444445,0.5258440313690695,0.13106643677467256,0.5258440313690695,0.17473936234530907,0.5517830837386598,0.13106643677467256,0.5517830837386598,0.17473936234530907
1013,1012,12,4,37,123.4,24.56,211.03,125.82,245.69,0.5376,0.1964,30.8,11.25,0.52431,0.10407,0.84514,0.564,0.1959,12.0,126.81502231512904,28.122084798566352,127.91766611536676,22.582564818947937,119.56052219181656,26.513350565708315,120.6000888467858,21.29072086960357,211.60944444444445,0.5258234591213662,0.17473936234530907,0.5258234591213662,0.2182253164816661,0.5517619296156622,0.17473936234530907,0.5517619296156622,0.2182253164816661
1014,1013,12,5,37,122.21,29.91,211.03,125.82,245.69,0.5376,0.24,30.8,13.75,0.51913,0.12723,0.84517,0.5639,0.2403,12.0,126.81502231512904,28.122084798566352,125.47026901952066,33.61715529864994,119.56052219181656,26.513350565708315,118.29269600445386,31.694073531148828,211.60944444444445,0.5258234591213662,0.2182253164816661,0.5258234591213662,0.2617807828227541,0.5517619296156622,0.2182253164816661,0.5517619296156622,0.2617807828227541
1015,1014,12,6,37,120.79,35.2,211.03,125.81,245.68,0.5376,0.2835,30.8,16.25,0.5133,0.14982,0.84503,0.5642,0.284,12.0,123.87870490592208,39.07643802902092,125.47026901952066,33.61715529864994,116.79217790297258,36.84105597944235,118.29269600445386,31.694073531148828,211.60944444444445,0.5258234591213662,0.2617807828227541,0.5258234591213662,0.30556207926267964,0.5517619296156622,0.2617807828227541,0.5517619296156622,0.30556207926267964
1016,1015,12,7,37,119.17,40.45,211.06,125.85,245.73,0.5377,0.3272,30.81,18.75,0.50542,0.1728,0.84539,0.5635,0.3294,12.0,123.87870490592208,39.07643802902092,122.07095573698297,44.402514609692695,116.79217790297258,36.84105597944235,115.08784169197467,41.86245238495916,211.60944444444445,0.5257617511284736,0.30556207926267964,0.5257617511284736,0.348865609378596,0.5516984759696449,0.30556207926267964,0.5516984759696449,0.348865609378596
1017,1016,12,8,37,117.27,45.59,211.03,125.82,245.69,0.5376,0.3707,30.8,21.24,0.49815,0.19376,0.84516,0.5639,0.371,12.0,119.9925284931813,49.746302817571255,122.07095573698297,44.402514609692695,113.12831164521792,46.90054721751599,115.08784169197467,41.86245238495916,211.60944444444445,0.5258234591213662,0.348865609378596,0.5258234591213662,0.39301039546509386,0.5517619296156621,0.348865609378596,0.5517619296156621,0.39301039546509386
1018,1017,12,9,38,115.18,50.73,211.07,125.85,245.74,0.5377,0.4148,30.81,23.77,0.4899,0.21368,0.84519,0.5639,0.4113,12.0,119.9925284931813,49.746302817571255,117.71974777740792,54.90867437325262,113.12831164521792,46.90054721751599,110.98554618853484,51.76760340437447,211.60944444444445,0.5257411847137892,0.39301039546509386,0.5257411847137892,0.4364373509530388,0.551677327661528,0.39301039546509386,0.551677327661528,0.4364373509530388
1019,1018,12,10,38,112.84,55.67,211.04,125.83,245.7,0.5376,0.4583,30.8,26.26,0.48031,0.23467,0.84512,0.564,0.4545,12.0,117.71974777740792,54.90867437325262,115.20711591661724,60.00184980798134,110.98554618853484,51.76760340437447,108.61665036004676,56.56942185990023,211.60944444444445,0.5258028883321241,0.4364373509530388,0.5258028883321241,0.48016235431379073,0.551740776946581,0.4364373509530388,0.551740776946581,0.48016235431379073
1020,1019,12,11,38,110.29,60.55,211.03,125.82,245.69,0.5376,0.502,30.8,28.76,0.46878,0.25692,0.84513,0.564,0.5014,12.0,115.20711591661724,60.00184980798134,112.47785554623518,64.97409906974225,108.61665036004676,56.56942185990023,106.04351833575517,61.25723176878267,211.60944444444445,0.5258234591213662,0.48016235431379073,0.5258234591213662,0.5238319827159099,0.5517619296156622,0.48016235431379073,0.5517619296156622,0.5238319827159099
1021,1020,12,12,38,107.55,65.29,211.02,125.81,245.68,0.5376,0.5456,30.8,31.26,0.45739,0.27729,0.84493,0.5644,0.545,12.0,109.54259298129976,69.80918178246846,112.47785554623518,64.97409906974225,103.27616854842717,65.81572179165754,106.04351833575517,61.25723176878267,211.60944444444445,0.5258440313690694,0.5238319827159099,0.5258440313690694,0.5673803908978376,0.5517830837386598,0.5238319827159099,0.5517830837386598,0.5673803908978376
1022,1021,12,13,38,104.61,69.91,211.03,125.82,245.69,0.5376,0.5891,30.8,33.75,0.44458,0.29679,0.84514,0.564,0.5886,12.0,106.3944302863888,74.51930449379671,109.54259298129976,69.80918178246846,100.30809766158043,70.25640019610204,103.27616854842717,65.81572179165754,211.60944444444445,0.5258234591213662,0.5673803908978376,0.5258234591213662,0.610998440755389,0.5517619296156622,0.5673803908978376,0.5517619296156622,0.610998440755389
1023,1022,12,14,38,101.47,74.4,211.03,125.82,245.69,0.5376,0.6327,30.8,36.25,0.43093,0.31621,0.84517,0.5639,0.633,12.0,103.06095814222114,79.06541876833244,106.3944302863888,74.51930449379671,97.16531802086736,74.54245232687013,100.30809766158043,70.25640019610204,211.60944444444445,0.5258234591213662,0.610998440755389,0.5258234591213662,0.6544005288497976,0.5517619296156622,0.610998440755389,0.5517619296156622,0.6544005288497976
1024,1023,12,15,38,98.13,78.74,211.03,125.81,245.68,0.5376,0.6762,30.8,38.75,0.4169,0.33485,0.84503,0.5642,0.6767,12.0,99.51430058040052,83.48536110120223,103.06095814222114,79.06541876833244,93.821548312945,78.7095502284299,97.16531802086736,74.54245232687013,211.60944444444445,0.5258234591213662,0.6544005288497976,0.5258234591213662,0.6980311397859649,0.5517619296156622,0.6544005288497976,0.5517619296156622,0.6980311397859649
1025,1024,12,16,38,94.62,82.97,211.06,125.85,245.73,0.5377,0.7199,30.81,41.25,0.40082,0.35306,0.84539,0.5635,0.7221,12.0,99.51430058040052,83.48536110120223,95.7906733307386,87.73282419395922,93.821548312945,78.7095502284299,90.31093253344406,82.7140356284211,211.60944444444445,0.5257617511284736,0.6980311397859649,0.5257617511284736,0.7415199824744869,0.5516984759696449,0.6980311397859649,0.5516984759696449,0.7415199824744869
